run_id,frame,track_id,classe,x1,y1,x2,y2,confiance
3,2082,1836,car,1140,228,1196,276,0.689
3,2083,1842,car,553,268,643,336,0.816
3,2083,1853,car,800,266,857,314,0.75
3,2083,1851,car,508,259,570,302,0.665
3,2083,1838,car,1077,252,1132,297,0.8
3,2083,1845,car,1347,256,1436,308,0.698
3,2083,1850,car,714,239,774,295,0.789
3,2083,1836,car,1134,227,1192,274,0.565
3,2084,1842,car,545,270,636,342,0.885
3,2084,1853,car,797,269,856,318,0.771
3,2084,1851,car,500,261,565,306,0.686
3,2084,1838,car,1075,249,1128,293,0.81
3,2084,1845,car,1341,250,1428,305,0.727
3,2084,1850,car,709,241,770,299,0.66
3,2085,1842,car,536,271,628,345,0.724
3,2085,1853,car,793,274,852,322,0.8
3,2085,1851,car,491,264,555,310,0.579
3,2085,1838,car,1073,245,1125,287,0.717
3,2085,1845,car,1336,246,1420,301,0.752
3,2085,1850,car,703,241,766,303,0.558
3,2085,1836,car,1132,221,1185,269,0.501
3,2086,1842,car,526,275,621,347,0.708
3,2086,1853,car,790,276,849,327,0.776
3,2086,1851,car,482,266,547,313,0.729
3,2086,1838,car,1071,243,1123,284,0.841
3,2086,1845,car,1329,246,1413,298,0.751
3,2086,1850,car,698,243,762,307,0.796
3,2086,1836,car,1129,221,1183,266,0.635
3,2087,1842,car,517,277,614,353,0.629
3,2087,1853,car,785,279,847,333,0.801
3,2087,1851,car,472,269,542,317,0.75
3,2087,1838,car,1070,241,1119,282,0.868
3,2087,1845,car,1325,243,1406,294,0.773
3,2087,1850,car,694,246,759,310,0.605
3,2087,1836,car,1127,220,1180,264,0.789
3,2088,1842,car,506,280,607,359,0.628
3,2088,1853,car,781,285,844,338,0.636
3,2088,1851,car,463,271,534,321,0.676
3,2088,1838,car,1068,239,1118,279,0.829
3,2088,1845,car,1320,240,1398,291,0.815
3,2088,1836,car,1125,218,1177,262,0.522
3,2089,1842,car,497,284,599,364,0.777
3,2089,1853,car,775,289,840,344,0.777
3,2089,1851,car,454,274,525,323,0.708
3,2089,1838,car,1068,236,1115,275,0.822
3,2089,1845,car,1316,238,1392,289,0.806
3,2089,1850,car,680,251,752,319,0.563
3,2090,1842,car,485,288,591,370,0.759
3,2090,1853,car,770,293,836,349,0.829
3,2090,1851,car,444,277,518,328,0.713
3,2090,1838,car,1066,231,1113,271,0.798
3,2090,1845,car,1312,237,1386,286,0.745
3,2090,1850,car,673,255,746,322,0.654
3,2090,1836,car,1121,214,1171,259,0.601
3,2091,1842,car,473,292,582,377,0.735
3,2091,1853,car,766,296,834,355,0.764
3,2091,1851,car,433,279,507,334,0.837
3,2091,1838,car,1065,228,1111,268,0.778
3,2091,1845,car,1307,233,1380,283,0.849
3,2091,1850,car,668,258,742,327,0.714
3,2092,1842,car,460,297,574,382,0.652
3,2092,1853,car,760,301,830,361,0.719
3,2092,1851,car,422,284,494,338,0.714
3,2092,1838,car,1064,228,1109,266,0.757
3,2092,1845,car,1302,230,1374,280,0.877
3,2092,1850,car,660,261,736,332,0.661
3,2092,1836,car,1118,209,1167,253,0.547
3,2093,1842,car,449,300,565,390,0.729
3,2093,1853,car,755,308,826,368,0.773
3,2093,1851,car,410,286,484,344,0.731
3,2093,1838,car,1064,227,1107,260,0.654
3,2093,1845,car,1297,229,1368,276,0.821
3,2093,1850,car,655,263,733,337,0.616
3,2094,1842,car,435,305,556,397,0.63
3,2094,1853,car,749,311,823,375,0.783
3,2094,1851,car,398,289,479,347,0.719
3,2094,1838,car,1061,225,1105,258,0.693
3,2094,1845,car,1294,227,1362,274,0.807
3,2095,1842,car,422,311,546,404,0.681
3,2095,1853,car,743,315,818,382,0.779
3,2095,1851,car,385,295,464,352,0.569
3,2095,1838,car,1060,222,1104,257,0.709
3,2095,1845,car,1289,225,1356,272,0.821
3,2095,1850,car,638,273,722,349,0.686
3,2096,1842,car,406,314,534,411,0.626
3,2096,1853,car,736,321,815,390,0.843
3,2096,1851,car,371,297,452,360,0.711
3,2096,1838,car,1056,220,1101,255,0.653
3,2096,1845,car,1284,223,1350,271,0.837
3,2096,1850,car,629,277,715,355,0.516
3,2097,1842,car,391,320,523,420,0.644
3,2097,1853,car,728,327,809,398,0.688
3,2097,1851,car,358,300,448,365,0.785
3,2097,1838,car,1055,217,1100,252,0.615
3,2097,1845,car,1280,221,1345,268,0.867
3,2098,1842,car,375,324,511,429,0.738
3,2098,1853,car,721,336,807,407,0.7
3,2098,1851,car,343,305,438,370,0.748
3,2098,1838,car,1053,216,1099,251,0.583
3,2098,1845,car,1276,221,1341,266,0.795
3,2098,1850,car,613,286,703,368,0.709
3,2099,1842,car,357,330,499,439,0.806
3,2099,1853,car,714,342,801,417,0.814
3,2099,1851,car,328,310,428,377,0.727
3,2099,1845,car,1273,219,1337,264,0.732
3,2099,1850,car,602,288,697,376,0.681
3,2100,1842,car,340,336,487,449,0.699
3,2100,1853,car,703,349,793,428,0.57
3,2100,1851,car,312,313,412,384,0.782
3,2100,1845,car,1269,218,1331,262,0.764
3,2100,1850,car,593,292,690,383,0.572
3,2101,1853,car,694,358,788,439,0.699
3,2101,1851,car,293,316,409,392,0.54
3,2101,1845,car,1266,217,1327,261,0.76
3,2102,1853,car,686,365,783,449,0.767
3,2102,1851,car,276,323,397,401,0.724
3,2102,1845,car,1262,216,1323,259,0.822
3,2102,1842,car,299,350,460,468,0.641
3,2102,1850,car,572,304,675,400,0.54
3,2103,1853,car,675,374,777,463,0.652
3,2103,1851,car,259,330,383,409,0.663
3,2103,1845,car,1260,215,1318,258,0.801
3,2103,1842,car,274,357,445,481,0.791
3,2103,1850,truck,559,311,668,408,0.533
3,2104,1853,car,664,383,771,478,0.731
3,2104,1851,car,239,335,373,417,0.655
3,2104,1845,car,1256,214,1313,255,0.739
3,2104,1842,truck,249,365,429,496,0.573
3,2104,1850,car,545,316,660,418,0.635
3,2105,1853,car,653,395,763,492,0.739
3,2105,1851,car,220,341,356,425,0.62
3,2105,1845,car,1250,213,1309,253,0.709
3,2105,1842,car,225,371,412,505,0.728
3,2106,1853,car,639,407,753,509,0.687
3,2106,1851,car,196,350,338,436,0.678
3,2106,1845,car,1247,212,1304,251,0.576
3,2106,1850,truck,517,332,642,439,0.557
3,2107,1853,car,623,418,747,526,0.702
3,2107,1851,car,173,356,322,446,0.786
3,2107,1845,car,1243,211,1301,250,0.722
3,2107,1850,truck,502,338,630,451,0.612
3,2107,1842,car,168,391,376,536,0.577
3,2108,1853,car,608,430,738,543,0.597
3,2108,1851,car,149,363,306,457,0.645
3,2108,1845,car,1240,209,1299,249,0.6
3,2108,1842,truck,136,401,354,556,0.565
3,2109,1853,car,592,443,729,563,0.51
3,2109,1851,car,122,374,286,467,0.6
3,2109,1845,car,1237,208,1294,247,0.512
3,2109,1842,truck,102,413,331,576,0.61
3,2110,1853,car,572,458,716,585,0.529
3,2110,1851,car,93,380,271,479,0.606
3,2110,1845,car,1235,208,1290,245,0.585
3,2110,1842,car,67,425,307,597,0.523
3,2111,1853,car,549,475,697,609,0.539
3,2111,1851,car,66,388,247,486,0.738
3,2111,1845,car,1232,206,1285,244,0.569
3,2111,1842,truck,22,437,283,616,0.61
3,2112,1853,car,525,489,691,637,0.638
3,2112,1851,car,34,397,229,497,0.737
3,2112,1845,car,1230,205,1281,242,0.67
3,2112,1842,truck,0,449,255,635,0.515
3,2113,1853,car,500,512,678,657,0.613
3,2113,1851,car,6,408,208,508,0.635
3,2113,1845,car,1228,203,1278,241,0.753
3,2113,1842,car,0,463,226,655,0.752
3,2114,1851,car,0,418,177,509,0.68
3,2114,1845,car,1226,203,1275,241,0.725
3,2114,1858,truck,344,404,536,563,0.623
3,2115,1851,car,0,428,147,514,0.722
3,2115,1845,car,1224,202,1272,240,0.743
3,2115,1858,truck,315,417,519,585,0.636
3,2116,1851,car,0,440,115,526,0.593
3,2116,1845,car,1220,200,1268,238,0.688
3,2116,1858,car,278,433,500,611,0.532
3,2117,1851,car,0,454,83,542,0.658
3,2117,1845,car,1217,200,1265,237,0.666
3,2117,1858,truck,238,448,478,641,0.548
3,2118,1845,car,1212,199,1261,236,0.693
3,2118,1858,truck,196,467,454,674,0.536
3,2118,1859,car,286,662,575,925,0.867
3,2119,1845,car,1210,197,1257,235,0.525
3,2119,1858,car,147,485,426,711,0.542
3,2119,1859,car,224,698,544,1000,0.844
3,2120,1858,truck,93,506,396,750,0.64
3,2120,1859,car,139,744,506,1062,0.829
3,2121,1858,car,29,531,362,795,0.696
3,2121,1859,car,36,800,463,1080,0.771
3,2122,1858,car,0,610,323,846,0.765
3,2122,1859,car,0,869,413,1080,0.795
3,2122,1845,car,1203,195,1251,232,0.514
3,2123,1858,car,0,606,284,908,0.593
3,2123,1859,car,0,959,351,1080,0.664
3,2124,1858,car,0,632,238,971,0.641
3,2125,1858,car,0,662,186,972,0.671
3,2125,1845,car,1197,186,1244,228,0.512
3,2126,1858,car,0,707,120,973,0.777
3,2143,1863,car,66,86,153,120,0.544
3,2146,1863,car,46,85,144,122,0.519
3,2147,1864,car,1422,754,1846,1057,0.871
3,2148,1864,car,1385,705,1766,1000,0.828
3,2148,1863,car,33,85,133,122,0.527
3,2149,1864,car,1352,664,1693,928,0.848
3,2150,1864,car,1326,626,1633,864,0.856
3,2151,1864,car,1304,589,1581,806,0.746
3,2152,1864,car,1287,558,1536,756,0.539
3,2152,1863,car,5,85,113,126,0.57
3,2153,1865,car,732,208,774,241,0.535
3,2154,1864,car,1253,507,1466,667,0.599
3,2154,1863,car,0,85,98,126,0.528
3,2155,1864,car,1237,488,1438,642,0.512
3,2156,1864,car,1224,470,1412,617,0.573
3,2157,1864,car,1212,450,1388,593,0.734
3,2158,1864,car,1200,437,1367,571,0.822
3,2159,1864,car,1193,425,1348,552,0.534
3,2159,1866,car,1818,463,1919,569,0.764
3,2160,1866,car,1796,454,1919,564,0.876
3,2160,1867,car,712,218,758,254,0.59
3,2161,1866,car,1769,441,1919,552,0.824
3,2161,1867,car,709,219,755,256,0.686
3,2161,1864,car,1173,400,1315,517,0.776
3,2162,1866,car,1742,431,1918,539,0.833
3,2162,1867,car,707,218,752,258,0.65
3,2163,1866,car,1718,420,1908,525,0.644
3,2163,1867,car,702,222,750,261,0.694
3,2163,1864,car,1160,378,1290,487,0.52
3,2164,1866,car,1693,409,1886,510,0.833
3,2164,1867,car,697,223,746,262,0.775
3,2164,1864,car,1154,371,1278,474,0.594
3,2165,1866,car,1671,400,1857,500,0.824
3,2165,1867,car,695,224,743,264,0.749
3,2165,1864,car,1150,364,1266,462,0.514
3,2166,1866,car,1648,390,1830,486,0.593
3,2166,1867,car,692,225,741,266,0.676
3,2166,1864,car,1143,355,1256,451,0.733
3,2167,1866,car,1632,383,1801,473,0.571
3,2167,1867,car,686,226,738,267,0.691
3,2168,1866,car,1613,376,1777,460,0.568
3,2168,1867,car,683,228,733,268,0.8
3,2168,1864,car,1131,339,1237,429,0.65
3,2169,1866,car,1596,369,1751,453,0.686
3,2169,1867,car,680,229,730,271,0.724
3,2169,1864,car,1126,330,1230,420,0.763
3,2170,1866,car,1583,363,1727,444,0.668
3,2170,1867,car,673,232,726,274,0.781
3,2170,1864,car,1122,323,1219,411,0.544
3,2171,1866,car,1565,355,1705,437,0.715
3,2171,1867,car,670,234,723,276,0.783
3,2171,1864,car,1118,319,1213,404,0.536
3,2172,1866,car,1551,348,1685,426,0.649
3,2172,1867,car,665,235,721,278,0.829
3,2172,1864,car,1112,313,1206,394,0.69
3,2172,1870,car,1744,516,1919,655,0.615
3,2173,1866,car,1535,342,1664,418,0.679
3,2173,1867,car,661,238,717,282,0.814
3,2173,1864,car,1109,310,1197,385,0.531
3,2173,1870,car,1714,497,1918,662,0.696
3,2174,1866,car,1522,336,1647,410,0.599
3,2174,1867,car,657,239,713,285,0.69
3,2174,1864,car,1107,305,1191,379,0.685
3,2174,1870,car,1679,476,1918,652,0.523
3,2175,1866,car,1511,333,1630,402,0.658
3,2175,1867,car,651,240,710,287,0.78
3,2175,1870,car,1648,456,1919,631,0.574
3,2176,1866,car,1500,328,1614,395,0.699
3,2176,1867,car,647,241,705,289,0.694
3,2176,1870,car,1618,441,1900,608,0.573
3,2177,1866,car,1486,322,1598,387,0.608
3,2177,1867,car,642,243,699,292,0.831
3,2177,1870,car,1591,428,1866,584,0.548
3,2178,1866,car,1474,319,1585,380,0.534
3,2178,1867,car,636,248,696,295,0.746
3,2178,1870,car,1567,414,1826,561,0.566
3,2178,1864,car,1092,286,1169,355,0.635
3,2179,1866,car,1463,314,1570,376,0.616
3,2179,1867,car,629,248,691,298,0.759
3,2179,1870,truck,1544,401,1787,540,0.545
3,2179,1864,car,1090,282,1165,348,0.764
3,2180,1866,car,1453,310,1555,369,0.661
3,2180,1867,car,624,250,685,300,0.676
3,2180,1870,truck,1523,391,1750,525,0.618
3,2180,1864,car,1088,278,1162,343,0.637
3,2181,1866,car,1443,307,1543,365,0.62
3,2181,1867,car,618,250,682,304,0.708
3,2181,1870,car,1502,383,1716,509,0.529
3,2181,1864,car,1085,275,1158,337,0.513
3,2182,1866,car,1438,305,1532,361,0.642
3,2182,1867,car,611,255,677,307,0.752
3,2182,1870,truck,1484,375,1686,496,0.584
3,2182,1864,car,1083,272,1153,332,0.726
3,2182,1873,car,1490,378,1687,497,0.501
3,2183,1866,car,1428,299,1520,355,0.566
3,2183,1867,car,605,259,673,311,0.753
3,2183,1870,car,1468,364,1659,482,0.511
3,2183,1864,car,1080,270,1147,328,0.592
3,2184,1866,car,1419,297,1508,351,0.662
3,2184,1867,car,597,262,667,314,0.784
3,2184,1870,car,1451,355,1635,469,0.595
3,2184,1864,car,1078,267,1143,323,0.638
3,2184,1874,car,182,93,242,123,0.546
3,2185,1866,car,1409,293,1498,346,0.682
3,2185,1867,car,590,264,663,317,0.776
3,2185,1870,car,1438,351,1609,456,0.65
3,2185,1864,car,1077,265,1139,317,0.734
3,2186,1866,car,1401,290,1488,343,0.673
3,2186,1867,car,584,266,656,321,0.755
3,2186,1870,car,1425,345,1586,446,0.516
3,2186,1864,car,1074,262,1136,312,0.711
3,2187,1867,car,576,268,650,326,0.741
3,2187,1870,car,1414,339,1567,435,0.519
3,2187,1864,car,1073,259,1133,309,0.676
3,2188,1867,car,566,270,644,331,0.821
3,2188,1864,car,1073,256,1130,307,0.584
3,2188,1866,car,1385,281,1467,332,0.583
3,2189,1867,car,559,273,638,335,0.773
3,2189,1864,car,1071,253,1124,304,0.795
3,2189,1866,car,1379,279,1460,328,0.679
3,2190,1867,car,551,276,632,340,0.805
3,2190,1864,car,1068,252,1121,301,0.678
3,2190,1866,car,1371,276,1452,325,0.714
3,2190,1870,car,1377,321,1513,410,0.533
3,2191,1867,car,542,280,626,344,0.842
3,2191,1864,car,1068,248,1119,297,0.717
3,2191,1870,car,1365,316,1499,403,0.502
3,2192,1867,car,532,283,618,348,0.788
3,2192,1864,car,1066,245,1118,292,0.528
3,2193,1867,car,522,287,612,354,0.811
3,2193,1864,car,1064,242,1116,288,0.6
3,2194,1867,car,513,290,604,359,0.758
3,2194,1864,car,1063,240,1113,285,0.616
3,2195,1867,car,502,294,595,363,0.751
3,2195,1864,car,1062,239,1111,282,0.544
3,2196,1867,car,491,298,586,369,0.711
3,2196,1864,car,1062,237,1108,278,0.604
3,2197,1867,car,478,302,577,375,0.781
3,2197,1864,car,1059,234,1107,274,0.638
3,2197,1870,car,1314,262,1420,358,0.608
3,2198,1867,car,466,307,569,382,0.642
3,2198,1864,car,1057,232,1105,272,0.779
3,2198,1870,truck,1307,256,1410,353,0.587
3,2199,1867,car,454,310,558,389,0.79
3,2199,1864,car,1056,230,1103,271,0.734
3,2199,1870,car,1300,252,1399,348,0.558
3,2200,1867,car,440,316,549,396,0.75
3,2200,1864,car,1054,228,1101,270,0.67
3,2200,1870,car,1294,250,1390,342,0.544
3,2201,1867,car,425,322,538,405,0.752
3,2201,1864,car,1055,227,1099,266,0.57
3,2201,1870,car,1286,249,1381,337,0.551
3,2202,1867,car,409,326,526,412,0.807
3,2202,1864,car,1052,225,1098,264,0.662
3,2202,1870,car,1280,246,1370,333,0.581
3,2203,1867,car,394,331,515,421,0.81
3,2203,1864,car,1049,222,1097,261,0.592
3,2203,1870,car,1274,244,1363,329,0.571
3,2204,1867,car,377,339,502,429,0.61
3,2204,1870,car,1268,242,1356,324,0.658
3,2205,1867,car,358,347,489,439,0.736
3,2205,1870,car,1262,242,1348,320,0.6
3,2205,1864,car,1047,219,1092,258,0.501
3,2206,1867,car,340,351,476,449,0.763
3,2206,1870,car,1257,243,1342,315,0.696
3,2207,1867,car,319,357,460,461,0.778
3,2207,1870,car,1252,242,1338,311,0.659
3,2208,1867,car,297,363,446,473,0.729
3,2208,1870,car,1247,240,1333,308,0.605
3,2209,1867,car,275,372,429,484,0.788
3,2209,1870,car,1243,238,1329,306,0.637
3,2210,1867,car,250,379,411,497,0.693
3,2210,1870,car,1239,236,1324,303,0.655
3,2211,1867,car,223,389,392,510,0.776
3,2211,1870,car,1235,235,1319,299,0.632
3,2212,1867,car,193,397,374,525,0.782
3,2212,1870,car,1230,232,1314,296,0.712
3,2212,1876,car,35,92,125,124,0.503
3,2213,1867,car,163,408,352,539,0.671
3,2213,1870,car,1226,231,1310,292,0.619
3,2213,1876,car,29,92,122,126,0.534
3,2214,1867,car,129,419,329,557,0.565
3,2214,1870,car,1222,230,1305,288,0.712
3,2215,1867,car,92,430,304,576,0.673
3,2215,1870,car,1218,228,1301,284,0.654
3,2216,1867,car,52,442,280,596,0.759
3,2216,1870,car,1215,226,1299,282,0.76
3,2217,1867,car,11,454,251,619,0.616
3,2217,1870,car,1211,226,1293,281,0.711
3,2218,1867,car,0,470,220,640,0.749
3,2218,1870,car,1209,225,1288,279,0.686
3,2218,1876,car,0,90,111,127,0.505
3,2219,1867,car,0,485,184,650,0.781
3,2219,1870,car,1204,224,1282,277,0.624
3,2220,1867,car,0,496,146,654,0.623
3,2220,1870,car,1201,223,1280,273,0.675
3,2221,1867,car,0,517,104,654,0.589
3,2221,1870,car,1201,220,1279,271,0.638
3,2222,1870,car,1198,219,1277,267,0.649
3,2223,1870,car,1193,217,1275,263,0.661
3,2224,1870,car,1190,216,1271,259,0.704
3,2225,1870,car,1187,219,1251,258,0.656
3,2226,1870,car,1196,215,1260,255,0.511
3,2227,1880,car,774,227,817,260,0.515
3,2230,1870,car,1173,213,1253,253,0.518
3,2231,1870,car,1169,211,1236,252,0.511
3,2231,1880,car,760,235,811,269,0.655
3,2232,1870,car,1166,210,1244,251,0.708
3,2232,1880,car,757,238,807,272,0.621
3,2233,1880,car,755,239,804,275,0.628
3,2234,1880,car,752,241,801,277,0.56
3,2234,1870,car,1164,208,1243,248,0.667
3,2235,1880,car,749,242,799,279,0.658
3,2235,1870,car,1160,206,1240,247,0.621
3,2236,1880,car,744,246,797,282,0.679
3,2236,1870,car,1158,205,1236,244,0.52
3,2237,1880,car,742,247,793,285,0.656
3,2238,1880,car,738,249,791,287,0.683
3,2239,1880,car,733,252,787,290,0.596
3,2239,1870,car,1151,203,1228,239,0.546
3,2240,1880,car,729,254,785,292,0.789
3,2240,1870,car,1150,200,1226,236,0.518
3,2241,1880,car,726,254,781,296,0.8
3,2242,1880,car,722,256,778,298,0.786
3,2243,1880,car,718,258,776,300,0.782
3,2244,1880,car,715,260,773,305,0.861
3,2245,1880,car,709,262,769,309,0.802
3,2246,1880,car,706,265,767,311,0.792
3,2246,1870,car,1140,197,1215,230,0.541
3,2247,1880,car,702,267,762,313,0.748
3,2248,1880,car,697,270,757,315,0.805
3,2249,1880,car,692,272,754,319,0.853
3,2249,1870,car,1136,195,1208,225,0.542
3,2250,1880,car,686,274,751,323,0.848
3,2251,1880,car,681,278,747,329,0.794
3,2251,1870,car,1140,194,1204,222,0.502
3,2252,1880,car,674,282,742,332,0.69
3,2252,1870,car,1157,194,1202,220,0.517
3,2253,1880,car,668,285,738,337,0.756
3,2254,1880,car,662,287,733,340,0.751
3,2255,1880,car,656,290,731,345,0.85
3,2255,1883,car,781,224,826,259,0.545
3,2256,1880,car,649,295,724,351,0.789
3,2256,1883,car,776,224,822,263,0.55
3,2257,1880,car,643,299,718,356,0.749
3,2257,1883,car,771,223,820,263,0.524
3,2258,1880,car,635,304,713,361,0.67
3,2258,1883,car,767,223,818,266,0.641
3,2259,1880,car,628,308,708,365,0.774
3,2259,1883,car,761,222,816,270,0.66
3,2260,1880,car,620,311,705,372,0.8
3,2260,1883,car,755,224,814,274,0.519
3,2260,1884,car,658,221,701,249,0.631
3,2261,1880,car,612,315,698,378,0.779
3,2261,1883,car,755,227,813,277,0.688
3,2262,1880,car,601,321,692,386,0.783
3,2262,1883,car,754,230,811,283,0.634
3,2263,1880,car,592,325,684,393,0.85
3,2263,1883,car,751,231,808,285,0.604
3,2264,1880,car,583,330,677,401,0.799
3,2265,1880,car,571,336,669,408,0.821
3,2265,1883,car,740,237,802,289,0.512
3,2266,1880,car,559,342,662,416,0.801
3,2266,1885,car,634,231,679,263,0.655
3,2267,1880,car,547,348,653,424,0.781
3,2268,1880,car,536,352,645,433,0.796
3,2268,1883,car,730,245,791,298,0.593
3,2268,1885,car,625,234,674,265,0.542
3,2269,1880,car,523,359,637,442,0.82
3,2270,1880,car,509,365,627,452,0.719
3,2271,1880,car,494,372,618,462,0.709
3,2271,1885,car,611,237,663,267,0.628
3,2272,1880,car,478,379,607,474,0.687
3,2272,1885,car,605,238,658,268,0.604
3,2273,1885,car,601,241,651,271,0.596
3,2274,1885,car,597,243,647,273,0.663
3,2274,1883,car,705,258,772,319,0.503
3,2274,1880,car,445,396,582,497,0.742
3,2275,1885,car,591,243,643,275,0.603
3,2275,1883,car,700,259,769,323,0.514
3,2275,1880,car,424,405,572,511,0.672
3,2276,1885,car,585,245,639,277,0.519
3,2276,1883,car,694,259,766,327,0.54
3,2276,1880,car,403,415,558,526,0.768
3,2277,1885,car,579,245,634,279,0.568
3,2277,1883,car,688,240,762,331,0.518
3,2277,1880,car,382,428,543,542,0.718
3,2278,1885,car,573,246,631,282,0.662
3,2278,1883,car,683,258,758,334,0.504
3,2278,1880,car,358,439,528,559,0.738
3,2279,1885,car,567,250,626,285,0.715
3,2279,1883,car,676,266,754,339,0.541
3,2279,1880,car,331,451,512,579,0.537
3,2280,1885,car,562,252,621,288,0.72
3,2280,1880,truck,302,463,494,600,0.593
3,2280,1887,car,1677,717,1919,956,0.804
3,2280,1888,car,803,205,844,239,0.566
3,2281,1885,car,555,253,615,290,0.594
3,2281,1880,car,270,477,475,623,0.669
3,2281,1887,car,1642,685,1919,900,0.832
3,2281,1888,car,803,204,844,240,0.611
3,2281,1883,car,662,277,745,351,0.536
3,2282,1885,car,549,254,609,292,0.739
3,2282,1880,car,235,494,453,644,0.65
3,2282,1887,car,1604,655,1911,843,0.906
3,2282,1888,car,801,206,843,241,0.523
3,2282,1883,car,655,282,739,357,0.722
3,2283,1885,car,541,257,605,296,0.807
3,2283,1880,truck,195,512,431,672,0.536
3,2283,1887,car,1566,623,1869,794,0.821
3,2283,1888,car,798,205,842,242,0.524
3,2283,1883,car,648,286,733,362,0.674
3,2283,1890,car,666,235,725,281,0.783
3,2284,1885,car,534,260,599,298,0.708
3,2284,1880,truck,152,531,404,704,0.61
3,2284,1887,car,1531,590,1816,753,0.747
3,2284,1883,car,639,293,727,368,0.782
3,2284,1890,car,662,238,721,283,0.726
3,2285,1885,car,528,263,592,300,0.643
3,2285,1887,car,1501,563,1765,716,0.628
3,2285,1883,car,631,298,721,373,0.725
3,2285,1890,car,658,240,716,285,0.649
3,2285,1888,car,793,206,837,245,0.554
3,2286,1885,car,520,264,586,305,0.684
3,2286,1887,car,1476,542,1719,683,0.596
3,2286,1883,car,622,300,716,380,0.612
3,2286,1890,car,652,239,710,286,0.671
3,2286,1880,car,50,576,343,782,0.574
3,2287,1885,car,512,265,581,308,0.598
3,2287,1887,car,1452,521,1677,647,0.669
3,2287,1883,car,613,304,710,389,0.677
3,2287,1890,car,647,243,707,289,0.641
3,2287,1880,car,11,602,308,826,0.63
3,2288,1885,car,505,265,574,310,0.583
3,2288,1887,car,1430,499,1641,626,0.789
3,2288,1883,car,603,309,704,396,0.816
3,2288,1890,car,642,245,701,291,0.74
3,2288,1880,car,0,633,270,885,0.755
3,2289,1885,car,496,268,567,314,0.69
3,2289,1887,car,1412,485,1607,601,0.81
3,2289,1883,car,593,313,699,403,0.754
3,2289,1890,car,636,246,698,293,0.76
3,2289,1888,car,783,211,828,251,0.573
3,2290,1885,car,488,272,562,317,0.717
3,2290,1887,car,1396,469,1577,579,0.643
3,2290,1883,car,582,319,691,410,0.757
3,2290,1890,car,628,249,694,298,0.636
3,2290,1888,car,781,213,827,252,0.569
3,2290,1880,car,0,694,179,945,0.75
3,2291,1885,car,478,274,555,320,0.777
3,2291,1887,car,1381,453,1550,559,0.747
3,2291,1883,car,568,322,684,419,0.748
3,2291,1890,car,622,249,689,301,0.761
3,2291,1888,car,779,216,826,253,0.62
3,2291,1880,car,0,734,116,954,0.635
3,2292,1885,car,469,275,548,323,0.765
3,2292,1887,car,1363,442,1525,543,0.809
3,2292,1883,car,558,328,675,428,0.668
3,2292,1890,car,616,251,684,304,0.727
3,2293,1885,car,460,276,540,327,0.73
3,2293,1887,car,1349,430,1505,526,0.725
3,2293,1883,car,544,334,667,439,0.701
3,2293,1890,car,611,253,680,307,0.669
3,2293,1888,car,773,217,823,257,0.569
3,2294,1885,car,451,279,531,331,0.766
3,2294,1887,car,1338,418,1482,511,0.699
3,2294,1883,car,530,339,657,449,0.705
3,2294,1890,car,604,258,676,310,0.719
3,2294,1888,car,769,217,820,260,0.712
3,2295,1885,car,440,284,523,335,0.682
3,2295,1887,car,1326,406,1462,497,0.799
3,2295,1883,car,515,344,647,459,0.64
3,2295,1890,car,597,260,671,313,0.708
3,2295,1888,car,767,219,815,261,0.75
3,2296,1885,car,430,286,516,338,0.757
3,2296,1887,car,1315,395,1445,482,0.641
3,2296,1883,car,498,349,638,472,0.79
3,2296,1890,car,589,262,666,316,0.572
3,2296,1888,car,763,219,814,263,0.79
3,2297,1885,car,418,287,507,343,0.76
3,2297,1887,car,1305,385,1430,470,0.733
3,2297,1883,car,478,357,627,484,0.627
3,2297,1890,car,583,263,661,321,0.626
3,2297,1888,car,761,220,810,265,0.721
3,2298,1885,car,406,291,497,347,0.812
3,2298,1887,car,1294,377,1413,458,0.653
3,2298,1883,truck,459,363,616,497,0.58
3,2298,1890,car,575,265,653,325,0.72
3,2298,1888,car,757,221,808,266,0.818
3,2299,1885,car,394,293,487,351,0.775
3,2299,1887,car,1283,369,1399,448,0.724
3,2299,1883,car,439,371,603,514,0.591
3,2299,1890,car,565,265,648,326,0.69
3,2299,1888,car,755,222,805,268,0.807
3,2300,1885,car,381,297,478,355,0.824
3,2300,1887,car,1274,359,1386,437,0.727
3,2300,1883,car,416,380,589,531,0.677
3,2300,1890,car,557,267,641,332,0.649
3,2300,1888,car,752,223,804,272,0.827
3,2301,1885,car,368,301,469,361,0.724
3,2301,1887,car,1268,352,1374,426,0.705
3,2301,1883,car,391,392,574,551,0.706
3,2301,1890,car,548,273,635,336,0.813
3,2301,1888,car,749,225,801,274,0.867
3,2302,1885,car,355,305,458,367,0.776
3,2302,1887,car,1259,344,1362,417,0.716
3,2302,1883,car,364,404,560,570,0.658
3,2302,1890,car,541,277,627,342,0.724
3,2302,1888,car,748,225,799,275,0.847
3,2303,1885,car,341,308,446,373,0.819
3,2303,1887,car,1250,339,1350,407,0.74
3,2303,1883,truck,333,417,543,591,0.535
3,2303,1890,car,531,280,621,346,0.605
3,2303,1888,car,743,228,795,279,0.833
3,2304,1885,car,326,310,435,379,0.782
